timesteps,reward,episode_length
10856,0.0,5
10896,0.0,5
10896,0.0,5
10896,2.0,23
10904,1.0,15
10936,0.0,5
10936,2.0,23
10936,0.0,5
10936,1.0,17
10936,0.0,5
10944,0.0,5
10968,2.0,21
10968,2.0,23
10976,0.0,5
10976,0.0,5
10976,0.0,5
10976,0.0,5
10976,0.0,5
10984,0.0,5
11008,0.0,5
11008,0.0,5
11016,0.0,5
11016,0.0,5
11016,0.0,5
11016,0.0,5
11016,0.0,5
11024,0.0,5
11048,0.0,5
11048,0.0,5
11056,0.0,5
11056,0.0,5
11056,0.0,5
11064,0.0,5
11096,0.0,5
11096,0.0,5
11104,0.0,5
11136,0.0,5
11144,0.0,5
11152,1.0,17
11176,0.0,5
11184,1.0,17
11184,0.0,5
11200,2.0,23
11216,0.0,5
11224,0.0,5
11224,0.0,5
11232,2.0,23
11240,0.0,5
11240,2.0,23
11256,0.0,3
11256,0.0,5
11264,0.0,5
11280,2.0,23
11280,0.0,5
11288,1.0,17
11296,0.0,5
11296,0.0,5
11304,0.0,5
11320,0.0,5
11328,0.0,5
11336,0.0,5
11344,0.0,5
11360,0.0,5
11368,0.0,5
11376,0.0,5
11376,1.0,17
11384,0.0,5
11408,0.0,5
11408,2.0,23
11408,1.0,16
11416,0.0,5
11424,0.0,5
11448,0.0,5
11448,0.0,5
11448,0.0,5
11456,0.0,5
11480,2.0,23
11488,1.0,16
11488,0.0,5
11488,0.0,5
11496,0.0,5
11520,0.0,5
11528,0.0,5
11528,0.0,5
11528,0.0,5
11536,0.0,5
11552,1.0,16
11560,2.0,23
11568,0.0,5
11568,0.0,5
11568,0.0,5
11576,1.0,16
11576,0.0,5
11592,0.0,5
11600,0.0,5
11608,0.0,5
11608,0.0,5
11608,0.0,5
11616,0.0,5
11632,0.0,5
11640,0.0,5
11648,0.0,5
11648,0.0,5
11656,0.0,5
11656,1.0,17
11672,0.0,5
11680,0.0,5
11688,0.0,5
11688,0.0,5
11696,0.0,5
11720,0.0,5
11728,0.0,5
11728,0.0,5
11736,0.0,5
11744,1.0,17
11760,0.0,5
11760,2.0,23
11768,0.0,5
11768,0.0,5
11784,0.0,5
11800,0.0,5
11800,0.0,5
11808,0.0,5
11808,0.0,5
11824,0.0,5
11840,0.0,5
11840,0.0,5
11840,2.0,23
11848,0.0,5
11856,2.0,23
11864,0.0,5
11880,0.0,5
11880,0.0,5
11880,0.0,5
11888,0.0,5
11904,0.0,5
11920,0.0,5
11920,0.0,5
11920,2.0,23
11928,0.0,5
11944,0.0,5
11960,0.0,5
11960,0.0,5
11960,0.0,5
11984,0.0,5
11992,2.0,23
11992,1.0,17
12000,0.0,5
12000,0.0,5
12000,0.0,5
12016,1.0,17
12032,0.0,5
12032,0.0,5
12040,0.0,5
12040,0.0,5
12040,0.0,5
12056,0.0,5
12072,0.0,5
12072,0.0,5
12080,0.0,5
12080,0.0,5
12096,0.0,5
12112,1.0,16
12112,2.0,23
12112,0.0,5
12112,0.0,5
12120,0.0,5
12120,0.0,5
12136,0.0,3
12136,0.0,5
12152,0.0,5
12152,0.0,5
12160,0.0,5
12192,0.0,5
12200,0.0,5
12224,2.0,23
12240,0.0,5
12248,1.0,16
12272,1.0,17
12280,2.0,21
12280,0.0,5
12288,0.0,5
12320,0.0,5
12320,2.0,23
12320,0.0,5
12328,1.0,17
12328,0.0,5
12336,2.0,23
12360,1.0,17
12360,0.0,5
12360,0.0,5
12360,0.0,5
12368,0.0,5
12368,0.0,5
12400,0.0,5
12400,0.0,5
12408,0.0,5
12408,0.0,5
12408,1.0,17
12440,0.0,5
12440,0.0,5
12448,0.0,5
12448,0.0,5
12472,1.0,17
12480,0.0,5
12488,0.0,5
12488,0.0,5
12512,0.0,5
12520,0.0,5
12528,0.0,5
12544,2.0,23
12544,2.0,23
12552,0.0,5
12568,0.0,5
12576,1.0,17
12584,0.0,5
12584,0.0,5
12592,0.0,5
12608,0.0,5
12616,0.0,5
12624,0.0,5
12624,0.0,5
12632,0.0,5
12648,0.0,5
12656,0.0,5
12664,0.0,5
12672,2.0,23
12672,0.0,5
12688,0.0,5
12696,0.0,5
12704,2.0,23
12704,0.0,5
12712,0.0,5
12712,0.0,5
12728,0.0,5
12736,0.0,5
12736,3.0,41
12744,0.0,5
12744,0.0,5
12752,0.0,5
12752,0.0,5
12760,1.0,17
12768,0.0,5
12776,0.0,5
12776,0.0,5
12784,0.0,5
12784,0.0,5
12792,0.0,5
12800,0.0,5
12816,0.0,5
12816,0.0,5
12824,0.0,5
12824,0.0,5
12832,0.0,5
